Sample,Mean_vel,Min_vel,Max_vel,Screen_time_off_percent
00220,0.0202,0.0000,0.1815,60.1275
00221,0.0079,0.0000,0.0736,65.8187
00222,0.0047,0.0000,0.0557,89.0308
00224,0.0197,0.0000,0.1110,75.6484
00225,0.0054,0.0000,0.0860,58.6466
00226,0.0179,0.0000,0.0760,89.0102
00227,0.0080,0.0000,0.1220,87.4451
00228,0.0073,0.0000,0.0600,73.0541
00229,0.4713,0.0000,1.6539,60.6061
00232,0.0299,0.0000,0.2119,84.3284
00233,0.0164,0.0000,0.1422,16.4097
00234,0.0378,0.0000,0.2270,100.0000
00236,0.0058,0.0000,0.0586,74.1254
00237,0.0069,0.0000,0.0868,70.3540
00238,0.0210,0.0000,0.2141,34.4932
00239,0.0036,0.0000,0.0349,88.8226
00240,0.0064,0.0000,0.0528,92.8877
00241,0.0126,0.0000,0.0979,70.5518
00243,0.0913,0.0000,0.5659,81.1881
00245,0.0250,0.0000,0.1599,82.5704
00247,0.0028,0.0000,0.0315,95.9198
00249,0.0063,0.0000,0.0416,96.3078
00251,0.0030,0.0000,0.0324,59.0062
00252,0.0025,0.0000,0.0240,96.7634
00258,0.0717,0.0000,0.3498,81.0680
00266,1.9225,0.2048,4.6808,100.0000
00267,0.0086,0.0000,0.0799,75.4343
00268,0.0051,0.0000,0.0630,26.5010
00269,0.0036,0.0000,0.0316,56.7454
00273,0.0035,0.0000,0.0345,97.1993
00274,0.0077,0.0000,0.0620,85.8636
00285,0.0047,0.0000,0.0532,78.7668
00288,0.0031,0.0000,0.0368,76.2035
00289,0.1155,0.0000,0.5226,74.7475
00295,0.8751,0.0840,4.2379,91.6667
00296,0.0139,0.0000,0.1556,87.7119
00299,0.0044,0.0000,0.0662,75.4702
00300,0.0047,0.0000,0.0376,94.3626
00303,0.3945,0.0000,1.0777,77.3585
00304,0.0096,0.0000,0.0501,84.4541
00305,0.0052,0.0000,0.0361,85.3053
00307,0.2016,0.0000,1.3140,13.0435
00309,0.0049,0.0000,0.0534,41.5055
00310,0.0430,0.0000,0.2058,76.0870
00311,0.4230,0.0000,1.7111,43.1373
00312,0.0142,0.0000,0.1072,91.1618
00317,0.1056,0.0000,0.6534,94.2857
00319,0.0045,0.0000,0.0477,34.3842
00322,0.0075,0.0000,0.0555,33.3534
00324,0.0078,0.0000,0.0738,59.3842
00325,0.0047,0.0000,0.0718,46.4673
00326,0.0033,0.0000,0.0369,56.3798
00330,0.0113,0.0000,0.0827,83.8534
00331,0.0397,0.0000,0.4055,50.7092
00332,0.0212,0.0000,0.1425,77.2201
00339,0.5022,0.0000,2.9253,92.2222
00342,0.0252,0.0000,0.1182,100.0000
00343,0.0119,0.0000,0.0684,84.1088
00351,0.0061,0.0000,0.0462,48.6827
00354,0.1733,0.0000,0.5691,86.9565
00355,0.0413,0.0000,0.2057,85.6282
00356,0.0037,0.0000,0.0390,92.9562
00357,0.0056,0.0000,0.0472,87.8049
00358,0.0029,0.0000,0.0471,53.8428
00359,0.0147,0.0000,0.1101,56.0380
00363,0.0042,0.0000,0.0302,80.4766
00376,0.0053,0.0000,0.0348,88.2757
00377,0.0051,0.0000,0.0662,54.0159
00382,0.0032,0.0000,0.0312,87.6926
00383,0.0510,0.0000,0.9133,13.3065
00459,0.0308,0.0000,0.1511,57.9154
00460,0.0591,0.0000,0.3034,25.2396
00463,0.0085,0.0000,0.0930,79.4277
00465,0.0881,0.0000,0.3378,69.1176
00466,0.0367,0.0000,0.2396,82.5073
00467,0.1391,0.0000,0.9184,39.2593
00469,0.0234,0.0000,0.1597,56.0180
00471,0.0048,0.0000,0.0489,24.4113
00472,0.0049,0.0000,0.0559,68.8498
00473,0.0696,0.0000,0.2482,54.1480
00475,0.0460,0.0000,0.5575,14.2415
00477,0.0027,0.0000,0.0198,99.4487
00480,0.0042,0.0000,0.0422,63.9647
00481,0.0090,0.0000,0.0614,59.6570
00487,0.0209,0.0000,0.1017,91.6320
00488,0.0068,0.0000,0.0483,69.5767
00491,0.0233,0.0000,0.3352,83.2418
00492,0.0724,0.0000,0.2563,65.2174
00493,0.0086,0.0000,0.0869,29.6236
00494,0.0062,0.0000,0.0491,40.9373
00495,0.0074,0.0000,0.0791,40.1166
00496,0.0039,0.0000,0.1469,3.0507
00499,0.0183,0.0000,0.1067,59.1309
00500,0.0200,0.0000,0.1073,93.0602
00501,0.0217,0.0000,0.1856,26.8855
00503,0.0040,0.0000,0.0374,76.5825
00505,0.0084,0.0000,0.0923,39.2669
00507,0.0062,0.0000,0.0626,70.6687
00509,0.0033,0.0000,0.0356,55.5595
00510,0.0013,0.0000,0.0654,2.6078
00511,0.0564,0.0000,0.4622,93.2763
00512,0.0221,0.0000,0.1523,46.3442
00513,0.0059,0.0000,0.0338,57.5675
00514,0.0063,0.0000,0.0762,36.7150
00518,0.0255,0.0000,0.1824,86.4548
00519,0.0002,0.0000,0.0431,0.4790
00520,0.0070,0.0000,0.0395,93.5331
00521,0.0159,0.0000,0.0769,77.0170
00522,0.0002,0.0000,0.0519,0.3035
00525,0.0171,0.0000,0.1163,52.8754
00531,0.0210,0.0000,0.1330,67.0074
00533,0.0251,0.0000,0.2923,67.7914
00534,0.0038,0.0000,0.0465,64.2352
00535,0.0051,0.0000,0.0539,66.6734
00539,0.0105,0.0000,0.1186,40.0834
00540,0.0078,0.0000,0.0750,56.1322
00542,0.1117,0.0000,0.4473,79.4872
00544,0.1000,0.0000,0.4046,97.5524
00545,0.0259,0.0000,0.1318,83.4283
00546,0.0031,0.0000,0.0313,62.2981
00547,0.0068,0.0000,0.0668,17.1459
00548,0.0069,0.0000,0.0515,90.4494
00549,0.0218,0.0000,0.1417,84.3558
00550,0.0092,0.0000,0.0593,54.3696
00553,0.0145,0.0000,0.1261,18.2796
00554,0.0181,0.0000,0.1299,66.2356
00555,0.0090,0.0000,0.0538,54.6772
00560,0.0110,0.0000,0.1072,25.3998
00562,0.0081,0.0000,0.0880,83.7906
00563,0.0066,0.0000,0.0623,60.4925
00565,0.0079,0.0000,0.0779,36.4259
00566,0.0061,0.0000,0.0460,59.0801
00569,0.0052,0.0000,0.0955,8.4652
00572,0.0104,0.0000,0.0696,97.7483
00574,0.0051,0.0000,0.0491,65.3065
00575,0.0099,0.0000,0.0731,67.6346
00578,0.1618,0.0000,0.7580,86.1905
00580,0.0039,0.0000,0.0440,71.7424
00581,0.0081,0.0000,0.0880,23.7770
00584,0.0880,0.0000,0.5030,66.4804
00585,0.0175,0.0000,0.1101,58.2520
00588,0.0094,0.0000,0.0718,83.4938
00590,0.0616,0.0000,0.5172,39.6194
00595,0.0073,0.0000,0.0654,34.5992
00597,0.0068,0.0000,0.0984,61.8709
00599,0.0200,0.0000,0.1345,100.0000
00600,0.0057,0.0000,0.0541,73.9083
00601,0.0071,0.0000,0.0851,27.8486
00602,0.0085,0.0000,0.0555,38.4221
00605,0.0085,0.0000,0.0699,34.2040
00606,0.0071,0.0000,0.0659,73.2788
00607,0.0066,0.0000,0.0588,72.6078
00610,0.0067,0.0000,0.0519,58.2051
00611,0.0084,0.0000,0.0560,80.6606
00613,0.0161,0.0000,0.1248,79.3566
00616,0.0065,0.0000,0.0597,52.9074
00617,0.1454,0.0000,0.5446,69.3548
00618,0.0188,0.0000,0.1204,29.2219
00619,0.0052,0.0000,0.0601,20.7690
00621,0.0817,0.0000,0.5848,65.1079
00622,0.0272,0.0000,0.1642,44.4391
00623,0.0021,0.0000,0.0407,94.3182
00624,0.0086,0.0000,0.1065,42.4860
00626,0.0077,0.0000,0.0641,45.4966
00627,0.1184,0.0000,0.9697,22.8426
00632,0.1027,0.0000,0.5520,38.9535
00633,0.5297,0.0803,1.4703,94.4444
00634,0.0936,0.0000,0.3396,78.6972
00636,0.0155,0.0000,0.1300,27.7207
00638,0.0428,0.0000,0.5301,20.5479
00641,0.0046,0.0000,0.0505,46.6929
00642,0.0169,0.0000,0.1012,74.4948
00643,0.0277,0.0000,0.2685,74.1486
00644,0.0108,0.0000,0.0790,49.0375
00645,0.0516,0.0000,0.3651,38.6427
00646,0.0072,0.0000,0.0590,41.2609
00649,0.0440,0.0000,0.1774,100.0000
00650,0.0070,0.0000,0.0975,34.7269
00653,0.0047,0.0000,0.0463,69.3904
00654,0.0064,0.0000,0.0615,27.4438
00658,0.0432,0.0000,0.2635,71.1699
00661,0.0261,0.0000,0.1093,68.2692
00663,0.0448,0.0000,0.3530,30.1887
00666,0.0246,0.0000,0.2799,11.2543
00667,0.0061,0.0000,0.0662,46.8816
00668,0.0051,0.0000,0.0460,94.8020
00669,0.0073,0.0000,0.0484,68.8002
00670,0.0806,0.0000,0.3904,91.9355
00672,0.0162,0.0000,0.0918,91.4238
00675,0.2192,0.0000,0.7209,82.7869
00676,0.0164,0.0000,0.1579,17.5875
00677,0.0234,0.0000,0.1828,83.7171
00678,0.0059,0.0000,0.0882,64.9956
00679,0.0043,0.0000,0.0441,42.6263
00680,0.0073,0.0000,0.1141,10.4810
00682,0.0085,0.0000,0.0994,16.8621
00683,0.0090,0.0000,0.0831,37.9124
00686,0.0204,0.0000,0.1677,31.3520
00687,0.0635,0.0000,0.2614,100.0000
00688,0.0189,0.0000,0.1135,53.2222
00690,0.0338,0.0000,0.1379,83.2251
00691,0.0039,0.0000,0.0456,79.1575
00693,0.1698,0.0000,1.0205,65.0685
00694,0.0195,0.0000,0.1145,67.3055
00695,0.0159,0.0000,0.1066,73.8706
00696,0.0073,0.0000,0.0632,50.1347
00699,0.1180,0.0000,0.4864,71.3930
00700,0.0045,0.0000,0.0723,12.8935
00704,0.0061,0.0000,0.0784,31.6720
00706,0.0064,0.0000,0.0511,65.5894
00707,0.0444,0.0000,0.1903,82.7586
00710,0.0091,0.0000,0.0979,22.1338
00711,0.0502,0.0000,0.2833,43.8596
00712,0.0067,0.0000,0.0681,71.5576
00714,0.0046,0.0000,0.0264,98.5944
00716,0.0752,0.0000,0.6207,29.8722
00718,0.0072,0.0000,0.0544,54.5250
00719,0.0019,0.0000,0.0246,99.3742
00721,0.0123,0.0000,0.0972,68.6057
00722,0.0105,0.0000,0.0736,51.9694
00728,0.0510,0.0000,0.4595,74.8387
00729,0.0148,0.0000,0.1258,66.9975
00730,0.0211,0.0000,0.1338,65.1143
00731,0.0233,0.0000,0.1449,87.4598
00732,0.0042,0.0000,0.0516,42.9402
00733,0.0211,0.0000,0.2362,67.7296
00737,0.0075,0.0000,0.0565,76.6740
00740,0.0030,0.0000,0.0367,59.3496
00741,0.0031,0.0000,0.0328,75.5561
00742,0.0503,0.0000,0.3305,76.4526
00743,0.0107,0.0000,0.0709,47.0865
00745,0.0792,0.0000,0.4946,29.6474
00746,0.0111,0.0000,0.1077,25.2944
00747,0.0076,0.0000,0.0548,69.5491
00748,0.0058,0.0000,0.0471,61.2485
00749,0.0611,0.0000,0.2355,76.9504
00750,0.0051,0.0000,0.0526,38.8285
00752,0.0255,0.0000,0.1814,92.0245
00753,0.0110,0.0000,0.0890,47.8969
00755,0.0196,0.0000,0.1739,52.6851
00756,0.0545,0.0000,0.4597,37.3832
00757,0.0064,0.0000,0.0574,54.5256
00764,0.0270,0.0000,0.1209,50.1487
00765,0.0294,0.0000,0.2332,66.6163
00767,0.0067,0.0000,0.0562,65.7301
00771,0.0172,0.0000,0.1072,42.3622
00772,0.0063,0.0000,0.0618,48.3479
00773,0.0215,0.0000,0.1233,91.3022
00774,0.1823,0.0000,0.9816,21.5753
00775,0.0077,0.0000,0.0593,84.9973
00776,0.0059,0.0000,0.0579,70.9144
00777,0.0257,0.0000,0.1166,71.4286
00779,0.0058,0.0000,0.0531,27.9386
00789,0.0058,0.0000,0.0786,58.1486
00790,0.0096,0.0000,0.0680,82.9793
00791,0.0580,0.0000,0.4242,46.3934
00795,0.0116,0.0000,0.0816,65.9306
00796,0.0025,0.0000,0.0284,84.0629
00798,0.0128,0.0000,0.3734,16.7606
00801,0.0389,0.0000,0.2194,51.2640
00802,0.0089,0.0000,0.0596,53.8026
00803,0.0240,0.0000,0.4614,7.7882
00804,0.0015,0.0000,0.0233,95.7761
00806,0.0044,0.0000,0.0407,64.8467
00807,0.0652,0.0000,0.4393,85.3503
00808,0.0049,0.0000,0.0765,62.9261
00810,0.0176,0.0000,0.1786,34.3316
00811,0.0074,0.0000,0.0604,56.2313
00812,0.0066,0.0000,0.0596,65.7000
00814,0.0102,0.0000,0.1001,40.8654
00818,0.0233,0.0000,0.1733,32.0875
00819,0.1350,0.0000,0.7755,64.8649
00820,0.0273,0.0000,0.1686,74.2669
00821,0.0058,0.0000,0.0556,33.3083
00823,0.0119,0.0000,0.0767,40.4795
00825,0.2128,0.0000,0.8224,76.4706
00827,0.0352,0.0000,0.2137,34.1202
00828,0.1053,0.0000,0.4026,79.8883
00831,0.0081,0.0000,0.0673,59.3144
00832,0.0540,0.0000,0.4682,64.5768
00833,0.0105,0.0000,0.0874,49.2684
00835,0.0022,0.0000,0.0256,83.5279
00837,0.0041,0.0000,0.0460,51.5284
00840,0.0046,0.0000,0.0475,51.1278
00841,0.1543,0.0000,0.7150,38.4615
00842,0.0260,0.0000,0.1751,53.1069
00849,0.0727,0.0000,0.3516,40.5634
00850,0.0217,0.0000,0.1225,75.6792
00851,0.0137,0.0000,0.0767,43.1783
00852,0.0066,0.0000,0.0584,28.0731
00853,0.0241,0.0000,0.1814,41.3555
00855,0.0097,0.0000,0.0738,44.7966
00859,0.0042,0.0000,0.0428,27.6461
00861,0.0133,0.0000,0.0605,80.9626
00864,0.0055,0.0000,0.0914,66.5396
00865,0.0100,0.0000,0.0625,56.2347
00868,0.0086,0.0000,0.0679,39.4023
00869,0.0084,0.0000,0.0741,54.3256
00872,0.0158,0.0000,0.1795,89.5415
00873,0.0346,0.0000,0.2588,74.4361
00874,0.0059,0.0000,0.0508,66.6354
00875,0.0195,0.0000,0.1266,40.6155
00876,0.0320,0.0000,0.1295,78.6508
00878,0.0058,0.0000,0.0462,65.1552
00880,0.0065,0.0000,0.0491,56.3333
00881,0.0084,0.0000,0.0696,68.7054
00882,0.0070,0.0000,0.0651,90.1693
00886,0.0681,0.0000,0.7833,40.7583
00888,0.0064,0.0000,0.0689,75.3257
00889,0.0256,0.0000,0.2365,53.3602
00890,0.0281,0.0000,0.0956,96.4424
00891,0.0227,0.0000,0.2037,63.8710
00892,0.0077,0.0000,0.0566,50.1168
00894,0.0269,0.0000,0.1695,39.7497
00896,0.0073,0.0000,0.0659,64.1226
00897,0.0226,0.0000,0.1024,73.8761
00898,0.0115,0.0000,0.0884,33.5075
00899,0.0076,0.0000,0.0788,26.1793
00900,0.0055,0.0000,0.0630,65.4466
00904,0.0285,0.0000,0.1553,59.3159
00905,0.0072,0.0000,0.0628,68.9547
00907,0.0082,0.0000,0.0537,63.7846
00911,0.0071,0.0000,0.0593,93.4009
00912,0.0077,0.0000,0.0624,62.1951
00914,0.0124,0.0000,0.1299,96.9363
00915,0.0171,0.0000,0.0755,82.8063
00921,0.0048,0.0000,0.0446,71.0319
00923,0.0388,0.0000,0.3491,88.1579
00924,0.0072,0.0000,0.0726,82.8473
00926,0.0243,0.0000,0.1077,74.1285
00927,0.0063,0.0000,0.0549,48.0718
00930,0.0281,0.0000,0.1974,41.0769
00931,0.0376,0.0000,0.1363,66.0949
00932,0.0029,0.0000,0.0241,96.7002
00933,0.0055,0.0000,0.0728,28.9929
00934,0.0086,0.0000,0.0740,47.9876
00935,0.0036,0.0000,0.0286,99.3298
00938,0.0264,0.0000,0.3502,84.1076
00939,0.7520,0.2419,2.0162,90.6250
00944,0.0053,0.0000,0.0802,11.0230
00945,0.0041,0.0000,0.0412,67.4272
00947,0.0054,0.0000,0.0637,82.1101
00948,0.0069,0.0000,0.0598,57.1570
00949,0.0053,0.0000,0.0590,51.8657
00953,0.0052,0.0000,0.0545,62.4654
00955,0.4128,0.0000,1.1222,100.0000
00956,0.0603,0.0000,0.4478,40.5512
00960,0.0059,0.0000,0.0481,60.2941
00961,0.0513,0.0000,0.3097,72.3757
00963,0.0252,0.0000,0.1541,53.7442
00965,0.1254,0.0000,0.4446,76.5993
00968,0.0912,0.0000,0.3090,64.6199
00969,0.0218,0.0000,0.1317,47.0343
00971,0.0142,0.0000,0.1019,40.9037
00974,0.0072,0.0000,0.0644,32.5458
00976,0.0081,0.0000,0.0470,55.1260
00980,0.0028,0.0000,0.0497,17.3562
00981,0.0034,0.0000,0.0308,74.8843
00982,0.0687,0.0000,0.7225,13.9752
00983,0.0200,0.0000,0.1304,59.5794
00984,0.0371,0.0000,0.8670,5.2326
00986,0.0330,0.0000,0.1819,62.6812
00989,0.0282,0.0000,0.2393,65.6338
00991,0.0061,0.0000,0.0590,88.4468
00992,0.0005,0.0000,0.1130,1.1120
00997,0.0742,0.0000,0.5934,73.1481
00998,0.0424,0.0000,0.3140,78.2609
00999,0.0104,0.0000,0.0992,39.7387
01000,0.0155,0.0000,0.1110,45.8843
01001,0.0289,0.0000,0.1391,76.8680
01002,0.0241,0.0000,0.1451,76.7241
01003,0.0113,0.0000,0.0836,27.1744
01009,0.0074,0.0000,0.0688,63.1881
01010,0.0091,0.0000,0.0913,43.0423
01012,0.0190,0.0000,0.2344,83.7248
01015,0.0047,0.0000,0.0340,76.0255
01018,0.0378,0.0000,0.2486,35.8209
01019,0.0070,0.0000,0.0532,43.7838
01020,0.0284,0.0000,0.1268,70.7792
01021,0.0030,0.0000,0.0533,33.6804
01022,0.0990,0.0000,0.6045,59.3750
01024,0.0065,0.0000,0.0596,75.4003
01025,0.0129,0.0000,0.0618,76.4706
01029,0.0611,0.0000,0.4484,75.5319
01030,0.0110,0.0000,0.0863,36.1236
01031,0.0438,0.0000,0.3358,51.1986
01032,0.0763,0.0000,0.2997,63.5501
01034,0.0078,0.0000,0.0502,64.9226
01035,0.0150,0.0000,0.1589,22.1566
01036,0.0217,0.0000,0.1219,34.3162
01038,0.0861,0.0000,0.9361,26.3359
01039,0.1002,0.0000,0.4276,74.4108
01041,0.0057,0.0000,0.0568,19.9822
01042,0.0056,0.0000,0.0570,24.6255
01044,0.0098,0.0000,0.0572,92.7835
01045,0.0033,0.0000,0.0308,96.4286
01046,0.0033,0.0000,0.0362,77.7170
01050,0.0074,0.0000,0.0562,54.5262
01051,0.0077,0.0000,0.0406,82.7331
01052,0.0478,0.0000,0.1849,40.6323
01054,0.0043,0.0000,0.0394,79.5085
01055,0.0050,0.0000,0.0322,62.7404
01056,0.0356,0.0000,0.1942,36.9145
01057,0.0336,0.0000,0.2356,71.7122
01058,0.0086,0.0000,0.0863,34.4141
01059,0.0735,0.0000,0.4661,46.5306
01060,0.0330,0.0000,0.2396,56.9079
01062,0.0071,0.0000,0.0915,25.2288
01063,0.0036,0.0000,0.0559,8.9456
01064,0.0456,0.0000,0.2635,85.7407
01065,0.0070,0.0000,0.0566,72.4171
01066,0.0028,0.0000,0.0639,14.7732
01069,0.0118,0.0000,0.0953,94.3958
01070,0.0366,0.0000,0.3328,89.0459
01073,0.0093,0.0000,0.0679,74.2661
01075,0.1080,0.0000,0.3914,61.2903
01076,0.0499,0.0000,0.2853,72.2689
01077,0.0059,0.0000,0.0536,73.0245
01080,0.0129,0.0000,0.1645,15.5942
01081,0.0591,0.0000,0.2968,51.1737
01082,0.0309,0.0000,0.2273,66.0473
01083,0.0047,0.0000,0.0581,71.8362
01084,0.0184,0.0000,0.1337,37.5701
01085,0.0037,0.0000,0.0419,70.8998
01086,0.0096,0.0000,0.1125,85.0032
01087,0.1785,0.0000,0.4745,100.0000
01088,0.0992,0.0000,0.3953,55.6430
01089,0.0393,0.0000,0.5405,40.2116
01090,0.0101,0.0000,0.0712,32.8794
01091,0.0268,0.0000,0.1374,56.0976
01092,0.0087,0.0000,0.1065,68.6691
01093,0.0177,0.0000,0.1612,24.6946
01095,0.0077,0.0000,0.0684,69.0114
01099,0.0505,0.0000,0.4359,35.6757
01100,0.0119,0.0000,0.0793,81.9114
01102,0.2374,0.0000,0.8878,66.1905
01103,0.0055,0.0000,0.0348,67.1925
01104,0.0055,0.0000,0.0580,76.3663
01105,0.0252,0.0000,0.1223,78.1865
01106,0.0207,0.0000,0.1662,86.6197
01107,0.0053,0.0000,0.0426,88.9584
01109,0.0785,0.0000,0.6634,53.7634
01110,0.0069,0.0000,0.0717,59.1944
01118,0.0035,0.0000,0.0339,61.7389
01119,0.0055,0.0000,0.0509,91.7156
01120,0.0133,0.0000,0.1082,32.6419
01121,0.0142,0.0000,0.0914,38.9297
01122,0.0034,0.0000,0.0174,91.2246
01123,0.0098,0.0000,0.0823,35.6390
01126,0.0264,0.0000,0.2395,63.4069
01127,0.0085,0.0000,0.0694,67.5321
01128,0.0236,0.0000,0.1606,54.0380
01129,0.0106,0.0000,0.1018,27.8027
01134,0.0101,0.0000,0.0544,73.2353
01135,0.0050,0.0000,0.0589,55.3428
01138,0.0189,0.0000,0.1125,66.5475
01139,0.0061,0.0000,0.0780,35.7288
01143,0.0083,0.0000,0.0711,51.2168
01145,0.1328,0.0000,0.4928,68.6851
01146,0.0187,0.0000,0.1268,64.1304
01147,0.0061,0.0000,0.0626,44.2089
01148,0.0101,0.0000,0.0990,82.7371
01149,0.0080,0.0000,0.0648,69.4541
01151,0.0288,0.0000,0.0973,87.0629
01152,0.0056,0.0000,0.0518,45.3621
01155,0.0141,0.0000,0.0971,42.0926
01156,0.0055,0.0000,0.0816,10.4304
01157,0.0099,0.0000,0.0684,59.9482
01158,0.0108,0.0000,0.0923,59.2416
01161,0.0159,0.0000,0.1321,41.7874
01162,0.0154,0.0000,0.1292,63.6879
01163,0.0351,0.0000,0.1550,66.0766
01164,0.0090,0.0000,0.0700,48.6686
01165,0.0070,0.0000,0.0674,39.9913
01166,0.0109,0.0000,0.0655,77.7031
01167,0.0155,0.0000,0.4443,23.0519
01168,0.0781,0.0000,0.3489,62.0482
01169,0.1824,0.0000,0.7711,65.7692
01170,0.0067,0.0000,0.0441,60.2971
01171,0.0041,0.0000,0.0505,50.7866
01172,0.0044,0.0000,0.0387,85.4493
01173,0.0241,0.0000,0.1473,61.8056
01174,0.0113,0.0000,0.0707,57.3431
01175,0.0079,0.0000,0.0576,37.5747
01177,0.0819,0.0000,0.4514,59.8901
01178,0.0548,0.0000,0.3276,69.7938
01180,0.0091,0.0000,0.0848,30.1679
01181,0.0317,0.0000,0.1432,66.8630
01182,0.0054,0.0000,0.0392,75.4915
01183,0.0032,0.0000,0.0275,77.2415
01184,0.0105,0.0000,0.0901,37.5962
01185,0.0000,0.0000,0.0000,0.0000
01186,0.0741,0.0000,0.4002,51.6949
01188,0.0294,0.0000,0.2152,42.5884
01191,0.0042,0.0000,0.0382,67.6542
01195,0.0192,0.0000,0.1040,66.5837
01199,0.0682,0.0000,0.3249,54.6875
01200,0.0224,0.0000,0.0924,71.8319
01201,0.0170,0.0000,0.1196,87.2233
01204,0.0093,0.0000,0.0767,92.1725
01206,0.0094,0.0000,0.0629,72.0988
01207,0.0400,0.0000,0.3353,43.5986
01208,0.0053,0.0000,0.0578,28.1509
01209,0.0048,0.0000,0.0479,78.2702
01211,0.0311,0.0000,0.2262,55.5027
01212,0.0058,0.0000,0.1639,3.8263
01213,0.0960,0.0000,0.5203,81.5603
01219,0.0006,0.0000,0.0632,0.9636
01220,0.0070,0.0000,0.0444,79.4605
01221,0.0508,0.0000,0.2357,64.4712
01222,0.0619,0.0000,0.2481,59.4533
01224,0.0029,0.0000,0.0367,78.7789
01225,0.0179,0.0000,0.1039,41.6388
01231,0.0032,0.0000,0.0316,82.1190
